Timestamp,Temp,Humid,Radn,Wind_degree,Wind,Rainfall,Battery
2024-10-01 00:28:00,19.62,77.39,0,27,0,0,12.93
2024-10-01 00:29:00,19.61,77.57,0,27,0.06,0,12.93
2024-10-01 00:30:00,19.56,77.73,0,27,0.015,0,12.93
2024-10-01 00:31:00,19.52,77.92,0,27,0.015,0,12.93
2024-10-01 00:32:00,19.48,78.23,0,27,0.06,0,12.93
2024-10-01 00:33:00,19.46,78.39,0,27,0.06,0,12.93
2024-10-01 00:34:00,19.44,78.46,0,27,0.015,0,12.93
2024-10-01 00:35:00,19.44,78.71,0,27,0,0,12.89
2024-10-01 00:36:00,19.39,78.54,0,27,0.06,0,12.93
2024-10-01 00:37:00,19.38,78.4,0,27,0.015,0,12.93
2024-10-01 00:38:00,19.35,78.54,0,27,0,0,12.93
2024-10-01 00:39:00,19.35,78.58,0,27,0,0,12.93
2024-10-01 00:40:00,19.32,78.24,0,27,0.255,0,12.93
2024-10-01 00:41:00,19.25,78.3,0,27,0.165,0,12.93
2024-10-01 00:42:00,19.21,78.47,0,27,0.21,0,12.89
2024-10-01 00:43:00,19.17,78.66,0,27,0.165,0,12.89
2024-10-01 00:44:00,19.11,78.76,0,25,0.12,0,12.93
2024-10-01 00:45:00,19.1,79.04,0,25,0.03,0,12.93
2024-10-01 00:46:00,19.04,79.26,0,25,0.045,0,12.93
2024-10-01 00:47:00,19.03,79.61,0,25,0,0,12.89
2024-10-01 00:48:00,19.05,79.62,0,25,0.015,0,12.89
2024-10-01 00:49:00,19.08,79.59,0,25,0.03,0,12.89
2024-10-01 00:50:00,19.08,79.56,0,25,0.09,0,12.89
2024-10-01 00:51:00,19.11,79.51,0,25,0,0,12.89
2024-10-01 00:52:00,19.12,79.33,0,21,0,0,12.89
2024-10-01 00:53:00,19.12,79.02,0,21,0.015,0,12.89
2024-10-01 00:54:00,19.12,78.98,0,22,0.075,0,12.89
2024-10-01 00:55:00,19.14,79.04,0,22,0.09,0,12.89
2024-10-01 00:56:00,19.14,78.92,0,26,0.135,0,12.93
2024-10-01 00:57:00,19.17,78.87,0,25,0.12,0,12.89
2024-10-01 00:58:00,19.18,78.95,0,25,0.045,0,12.93
2024-10-01 00:59:00,19.18,79.02,0,22,0,0,12.93
2024-10-01 01:00:00,19.18,78.93,0,20,0.045,0,12.89
2024-10-01 01:01:00,19.21,78.9,0,20,0,0,12.89
2024-10-01 01:02:00,19.21,78.84,0,20,0.015,0,12.89
2024-10-01 01:03:00,19.25,78.77,0,19,0.03,0,12.89
2024-10-01 01:04:00,19.26,78.36,0,19,0.015,0,12.89
2024-10-01 01:05:00,19.25,78.43,0,15,0.09,0,12.89
2024-10-01 01:06:00,19.28,78.66,0,15,0.045,0,12.89
2024-10-01 01:07:00,19.25,78.35,0,15,0.075,0,12.89
2024-10-01 01:08:00,19.26,78.38,0,1,0.09,0,12.89
2024-10-01 01:09:00,19.28,78.31,0,1,0.015,0,12.89
2024-10-01 01:10:00,19.32,78.34,0,1,0.015,0,12.89
2024-10-01 01:11:00,19.32,78.31,0,1,0,0,12.89
2024-10-01 01:12:00,19.3,78.23,0,1,0,0,12.89
2024-10-01 01:13:00,19.34,78.24,0,1,0.045,0,12.89
2024-10-01 01:14:00,19.28,78.35,0,0,0.105,0,12.89
2024-10-01 01:15:00,19.31,78.07,0,0,0.06,0,12.89
2024-10-01 01:16:00,19.3,78.3,0,0,0.045,0,12.89
2024-10-01 01:17:00,19.31,78.41,0,0,0,0,12.89
2024-10-01 01:18:00,19.28,78.32,0,0,0,0,12.89
2024-10-01 01:19:00,19.28,78.54,0,0,0.015,0,12.89
2024-10-01 01:20:00,19.26,78.71,0,0,0,0,12.89
2024-10-01 01:21:00,19.24,78.79,0,0,0,0,12.89
2024-10-01 01:22:00,19.22,78.99,0,0,0,0,12.89
2024-10-01 01:23:00,19.19,78.97,0,1,0.075,0,12.89
2024-10-01 01:24:00,19.19,78.77,0,1,0.09,0,12.89
2024-10-01 01:25:00,19.19,78.75,0,1,0.03,0,12.89
2024-10-01 01:26:00,19.22,78.87,0,1,0,0,12.89
2024-10-01 01:27:00,19.24,78.54,0,1,0,0,12.89
2024-10-01 01:28:00,19.19,78.46,0,1,0.105,0,12.89
2024-10-01 01:29:00,19.19,78.58,0,1,0.06,0,12.89
2024-10-01 01:30:00,19.18,78.49,0,1,0,0,12.89
2024-10-01 01:31:00,19.19,78.7,0,1,0.03,0,12.89
2024-10-01 01:32:00,19.21,78.78,0,1,0,0,12.89
2024-10-01 01:33:00,19.21,78.84,0,1,0,0,12.89
2024-10-01 01:34:00,19.18,78.93,0,1,0,0,12.89
2024-10-01 01:35:00,19.17,78.8,0,1,0,0,12.89
2024-10-01 01:36:00,19.17,79.01,0,1,0,0,12.89
2024-10-01 01:37:00,19.14,78.95,0,1,0,0,12.89
2024-10-01 01:38:00,19.14,79.08,0,1,0,0,12.89
2024-10-01 01:39:00,19.12,79.05,0,1,0,0,12.89
2024-10-01 01:40:00,19.14,79.15,0,1,0,0,12.89
2024-10-01 01:41:00,19.11,78.95,0,1,0,0,12.89
2024-10-01 01:42:00,19.1,79.08,0,1,0,0,12.89
2024-10-01 01:43:00,19.12,78.95,0,1,0.03,0,12.89
2024-10-01 01:44:00,19.12,79.05,0,1,0,0,12.89
2024-10-01 01:45:00,19.12,79.32,0,1,0,0,12.89
2024-10-01 01:46:00,19.12,79.38,0,1,0,0,12.89
2024-10-01 01:47:00,19.11,79.25,0,1,0,0,12.89
2024-10-01 01:48:00,19.12,79.34,0,1,0,0,12.89
2024-10-01 01:49:00,19.12,78.85,0,0,0.165,0,12.89
2024-10-01 01:50:00,19.15,79.1,0,0,0.075,0,12.89
2024-10-01 01:51:00,19.12,79.2,0,0,0,0,12.89
2024-10-01 01:52:00,19.12,79.1,0,0,0,0,12.89
2024-10-01 01:53:00,19.12,78.91,0,0,0.06,0,12.89
2024-10-01 01:54:00,19.14,79,0,0,0.045,0,12.89
2024-10-01 01:55:00,19.14,79.14,0,0,0,0,12.89
2024-10-01 01:56:00,19.12,79.3,0,0,0,0,12.89
2024-10-01 01:57:00,19.11,79.36,0,0,0,0,12.89
2024-10-01 01:58:00,19.1,79.11,0,0,0,0,12.89
2024-10-01 01:59:00,19.11,79.02,0,0,0.015,0,12.89
2024-10-01 02:00:00,19.1,79.11,0,0,0,0,12.89
2024-10-01 02:01:00,19.1,79.11,0,0,0.015,0,12.89
2024-10-01 02:02:00,19.08,79.21,0,0,0,0,12.89
2024-10-01 02:03:00,19.08,79.49,0,0,0.03,0,12.89
2024-10-01 02:04:00,19.08,79.53,0,0,0.045,0,12.89
2024-10-01 02:05:00,19.07,79.51,0,0,0,0,12.89
2024-10-01 02:06:00,19.04,79.61,0,0,0,0,12.89
2024-10-01 02:07:00,19.03,79.41,0,0,0,0,12.89
2024-10-01 02:08:00,19.01,79.02,0,0,0,0,12.89
2024-10-01 02:09:00,19,79.27,0,0,0,0,12.89
2024-10-01 02:10:00,19.01,79.62,0,0,0,0,12.89
2024-10-01 02:11:00,19,79.52,0,0,0,0,12.89
2024-10-01 02:12:00,19.01,79.6,0,0,0,0,12.89
2024-10-01 02:13:00,19.01,79.3,0,0,0,0,12.89
2024-10-01 02:14:00,19.04,79.45,0,0,0,0,12.89
2024-10-01 02:15:00,19,79.19,0,0,0.015,0,12.89
2024-10-01 02:16:00,19.01,79.01,0,18,0.15,0,12.89
2024-10-01 02:17:00,19.05,79.02,0,16,0,0,12.89
2024-10-01 02:18:00,19.05,78.79,0,7,0.045,0,12.89
2024-10-01 02:19:00,19.1,78.82,0,32,0.135,0,12.89
2024-10-01 02:20:00,19.08,78.21,0,16,0.135,0,12.89
2024-10-01 02:21:00,19.08,77.99,0,26,0.195,0,12.89
2024-10-01 02:22:00,19.12,77.71,0,344,0.21,0,12.89
2024-10-01 02:23:00,19.15,77.89,0,31,0.15,0,12.89
2024-10-01 02:24:00,19.19,77.54,0,41,0.105,0,12.89
2024-10-01 02:25:00,19.22,77.39,0,328,0.225,0,12.89
2024-10-01 02:26:00,19.19,77.14,0,328,0.03,0,12.89
2024-10-01 02:27:00,19.21,76.99,0,328,0.015,0,12.89
2024-10-01 02:28:00,19.21,77.64,0,328,0,0,12.89
2024-10-01 02:29:00,19.19,77.35,0,328,0.09,0,12.89
2024-10-01 02:30:00,19.18,77.27,0,328,0.09,0,12.89
2024-10-01 02:31:00,19.15,77.42,0,328,0,0,12.89
2024-10-01 02:32:00,19.14,77.92,0,328,0,0,12.89
2024-10-01 02:33:00,19.15,78.3,0,328,0,0,12.89
2024-10-01 02:34:00,19.12,78.38,0,328,0,0,12.89
2024-10-01 02:35:00,19.08,78,0,328,0,0,12.89
2024-10-01 02:36:00,19.1,78.04,0,328,0.015,0,12.89
2024-10-01 02:37:00,19.12,77.76,0,0,0.27,0,12.89
2024-10-01 02:38:00,19.11,77.76,0,0,0.075,0,12.89
2024-10-01 02:39:00,19.12,77.61,0,0,0.225,0,12.89
2024-10-01 02:40:00,19.11,77.75,0,0,0,0,12.89
2024-10-01 02:41:00,19.1,77.89,0,0,0,0,12.89
2024-10-01 02:42:00,19.08,77.76,0,0,0.015,0,12.89
2024-10-01 02:43:00,19.07,77.8,0,12,0.03,0,12.89
2024-10-01 02:44:00,19.1,77.8,0,3,0.18,0,12.89
2024-10-01 02:45:00,19.07,77.65,0,359,0.105,0,12.89
2024-10-01 02:46:00,19.1,77.44,0,359,0.075,0,12.89
2024-10-01 02:47:00,19.17,77.62,0,359,0.06,0,12.89
2024-10-01 02:48:00,19.15,77.3,0,359,0.03,0,12.89
2024-10-01 02:49:00,19.15,77.56,0,359,0.06,0,12.89
2024-10-01 02:50:00,19.19,77.59,0,359,0.165,0,12.89
2024-10-01 02:51:00,19.22,78.05,0,359,0,0,12.89
2024-10-01 02:52:00,19.21,78.21,0,359,0,0,12.89
2024-10-01 02:53:00,19.19,77.76,0,359,0,0,12.89
2024-10-01 02:54:00,19.19,77.71,0,359,0.135,0,12.89
2024-10-01 02:55:00,19.19,77.85,0,359,0.03,0,12.89
2024-10-01 02:56:00,19.22,78.16,0,359,0,0,12.89
2024-10-01 02:57:00,19.25,78.33,0,359,0,0,12.89
2024-10-01 02:58:00,19.18,78.5,0,359,0.03,0,12.89
2024-10-01 02:59:00,19.18,78.21,0,359,0,0,12.89
2024-10-01 03:00:00,19.14,78.7,0,359,0,0,12.89
2024-10-01 03:01:00,19.11,78.89,0,359,0,0,12.89
2024-10-01 03:02:00,19.1,78.9,0,359,0,0,12.89
2024-10-01 03:03:00,19.07,79.09,0,359,0,0,12.89
2024-10-01 03:04:00,19.05,78.99,0,359,0,0,12.89
2024-10-01 03:05:00,19.04,78.94,0,359,0,0,12.89
2024-10-01 03:06:00,19.07,79.1,0,359,0,0,12.89
2024-10-01 03:07:00,19.05,78.97,0,359,0,0,12.89
2024-10-01 03:08:00,19.05,79.3,0,359,0,0,12.89
2024-10-01 03:09:00,19.07,79.26,0,359,0,0,12.89
2024-10-01 03:10:00,19.05,79.25,0,359,0,0,12.89
2024-10-01 03:11:00,19.04,78.94,0,359,0,0,12.89
2024-10-01 03:12:00,19.04,79.08,0,359,0.015,0,12.89
2024-10-01 03:13:00,19.01,79.24,0,359,0,0,12.89
2024-10-01 03:14:00,18.97,79.29,0,359,0,0,12.89
2024-10-01 03:15:00,18.97,79.56,0,359,0,0,12.89
2024-10-01 03:16:00,18.94,79.83,0,359,0,0,12.89
2024-10-01 03:17:00,18.93,79.72,0,359,0.015,0,12.89
2024-10-01 03:18:00,18.93,79.94,0,359,0.015,0,12.89
2024-10-01 03:19:00,18.9,80.13,0,359,0,0,12.89
2024-10-01 03:20:00,18.87,80.23,0,359,0,0,12.89
2024-10-01 03:21:00,18.88,80.43,0,359,0,0,12.89
2024-10-01 03:22:00,18.88,80.17,0,359,0,0,12.89
2024-10-01 03:23:00,18.84,80.24,0,359,0.015,0,12.89
2024-10-01 03:24:00,18.83,80.27,0,359,0,0,12.89
2024-10-01 03:25:00,18.84,80.37,0,359,0.015,0,12.89
2024-10-01 03:26:00,18.8,80.52,0,359,0,0,12.89
2024-10-01 03:27:00,18.8,80.62,0,359,0,0,12.89
2024-10-01 03:28:00,18.79,80.42,0,359,0,0,12.89
2024-10-01 03:29:00,18.79,80.17,0,359,0.015,0,12.89
2024-10-01 03:30:00,18.77,79.48,0,359,0.075,0,12.89
2024-10-01 03:31:00,18.8,79.04,0,328,0.045,0,12.89
2024-10-01 03:32:00,18.8,79.04,0,328,0.045,0,12.89
2024-10-01 03:33:00,18.79,78.93,0,328,0.03,0,12.89
2024-10-01 03:34:00,18.8,78.48,0,328,0.135,0,12.89
2024-10-01 03:35:00,18.79,78.63,0,328,0.195,0,12.89
2024-10-01 03:36:00,18.77,78.84,0,328,0.075,0,12.89
2024-10-01 03:37:00,18.76,78.95,0,328,0.015,0,12.89
2024-10-01 03:38:00,18.73,79.1,0,328,0.015,0,12.89
2024-10-01 03:39:00,18.73,79.25,0,328,0,0,12.89
2024-10-01 03:40:00,18.7,79.65,0,328,0.135,0,12.89
2024-10-01 03:41:00,18.73,79.74,0,328,0.075,0,12.89
2024-10-01 03:42:00,18.77,79.77,0,328,0.15,0,12.89
2024-10-01 03:43:00,18.79,79.82,0,328,0.105,0,12.89
2024-10-01 03:44:00,18.81,79.44,0,328,0.165,0,12.89
2024-10-01 03:45:00,18.86,79.47,0,328,0.06,0,12.89
2024-10-01 03:46:00,18.87,79.3,0,328,0.03,0,12.89
2024-10-01 03:47:00,18.84,79.55,0,328,0,0,12.89
2024-10-01 03:48:00,18.83,79.43,0,328,0.045,0,12.89
2024-10-01 03:49:00,18.8,79.37,0,328,0.03,0,12.89
2024-10-01 03:50:00,18.8,79.56,0,328,0,0,12.89
2024-10-01 03:51:00,18.76,79.19,0,328,0,0,12.89
2024-10-01 03:52:00,18.74,79.44,0,328,0,0,12.89
2024-10-01 03:53:00,18.77,79.57,0,328,0.015,0,12.89
2024-10-01 03:54:00,18.77,79.62,0,328,0,0,12.89
2024-10-01 03:55:00,18.79,79.69,0,328,0,0,12.89
2024-10-01 03:56:00,18.76,79.73,0,328,0,0,12.89
2024-10-01 03:57:00,18.74,80.06,0,328,0,0,12.89
2024-10-01 03:58:00,18.76,80.17,0,328,0,0,12.89
2024-10-01 03:59:00,18.74,80.23,0,328,0,0,12.89
2024-10-01 04:00:00,18.74,79.98,0,328,0,0,12.89
2024-10-01 04:01:00,18.76,79.91,0,328,0,0,12.89
2024-10-01 04:02:00,18.74,79.36,0,16,0.075,0,12.89
2024-10-01 04:03:00,18.77,79.52,0,16,0.045,0,12.89
2024-10-01 04:04:00,18.79,79.19,0,16,0.09,0,12.89
2024-10-01 04:05:00,18.77,79.06,0,16,0.135,0,12.89
2024-10-01 04:06:00,18.81,79.17,0,16,0.045,0,12.89
2024-10-01 04:07:00,18.83,79.02,0,16,0,0,12.89
2024-10-01 04:08:00,18.83,79.04,0,16,0,0,12.89
2024-10-01 04:09:00,18.83,78.73,0,16,0,0,12.89
2024-10-01 04:10:00,18.86,78.7,0,16,0.015,0,12.89
2024-10-01 04:11:00,18.8,78.81,0,16,0,0,12.89
2024-10-01 04:12:00,18.81,78.89,0,16,0.015,0,12.89
2024-10-01 04:13:00,18.79,79.14,0,16,0,0,12.89
2024-10-01 04:14:00,18.77,79.05,0,16,0.045,0,12.89
2024-10-01 04:15:00,18.79,78.96,0,16,0.03,0,12.89
2024-10-01 04:16:00,18.74,78.54,0,16,0.24,0,12.89
2024-10-01 04:17:00,18.7,78.43,0,16,0.39,0,12.89
2024-10-01 04:18:00,18.66,78.78,0,16,0.135,0,12.89
2024-10-01 04:19:00,18.62,79.14,0,16,0.06,0,12.89
2024-10-01 04:20:00,18.64,78.8,0,13,0.225,0,12.89
2024-10-01 04:21:00,18.63,78.75,0,16,0.165,0,12.89
2024-10-01 04:22:00,18.62,79.06,0,16,0,0,12.89
2024-10-01 04:23:00,18.63,79.02,0,16,0.03,0,12.89
2024-10-01 04:24:00,18.63,79.24,0,16,0.015,0,12.89
2024-10-01 04:25:00,18.63,79.29,0,16,0,0,12.89
2024-10-01 04:26:00,18.64,79.4,0,16,0,0,12.89
2024-10-01 04:27:00,18.66,79.48,0,16,0,0,12.89
2024-10-01 04:28:00,18.66,79.33,0,16,0,0,12.89
2024-10-01 04:29:00,18.66,79.39,0,16,0.015,0,12.89
2024-10-01 04:30:00,18.66,79.05,0,16,0,0,12.89
2024-10-01 04:31:00,18.66,79.28,0,16,0,0,12.89
2024-10-01 04:32:00,18.66,79.38,0,16,0,0,12.89
2024-10-01 04:33:00,18.64,79.52,0,16,0,0,12.89
2024-10-01 04:34:00,18.67,79.73,0,16,0,0,12.89
2024-10-01 04:35:00,18.62,79.65,0,16,0,0,12.89
2024-10-01 04:36:00,18.6,79.48,0,16,0,0,12.89
2024-10-01 04:37:00,18.63,79.7,0,16,0,0,12.89
2024-10-01 04:38:00,18.63,79.94,0,16,0,0,12.89
2024-10-01 04:39:00,18.62,80.04,0,16,0,0,12.89
2024-10-01 04:40:00,18.63,80,0,16,0,0,12.89
2024-10-01 04:41:00,18.62,80.05,0,16,0,0,12.89
2024-10-01 04:42:00,18.54,79.97,0,16,0,0,12.89
2024-10-01 04:43:00,18.52,79.91,0,16,0.015,0,12.89
2024-10-01 04:44:00,18.49,79.61,0,16,0.165,0,12.89
2024-10-01 04:45:00,18.43,79.61,0,16,0,0,12.89
2024-10-01 04:46:00,18.43,79.93,0,16,0,0,12.89
2024-10-01 04:47:00,18.43,79.98,0,16,0,0,12.89
2024-10-01 04:48:00,18.42,79.99,0,16,0.015,0,12.89
2024-10-01 04:49:00,18.43,80.07,0,16,0.03,0,12.89
2024-10-01 04:50:00,18.42,80.27,0,16,0,0,12.89
2024-10-01 04:51:00,18.43,80.34,0,16,0,0,12.89
2024-10-01 04:52:00,18.36,80.44,0,16,0,0,12.89
2024-10-01 04:53:00,18.36,80.69,0,16,0,0,12.89
2024-10-01 04:54:00,18.36,80.63,0,16,0,0,12.89
2024-10-01 04:55:00,18.33,80.64,0,16,0,0,12.89
2024-10-01 04:56:00,18.36,80.78,0,16,0,0,12.89
2024-10-01 04:57:00,18.35,80.8,0,16,0,0,12.89
2024-10-01 04:58:00,18.32,80.82,0,16,0,0,12.89
2024-10-01 04:59:00,18.29,80.6,0,16,0,0,12.89
2024-10-01 05:00:00,18.28,80.77,0,16,0,0,12.89
2024-10-01 05:01:00,18.25,80.78,0,16,0,0,12.89
2024-10-01 05:02:00,18.23,80.74,0,16,0,0,12.89
2024-10-01 05:03:00,18.23,80.71,0,16,0,0,12.89
2024-10-01 05:04:00,18.25,80.96,0,16,0,0,12.89
2024-10-01 05:05:00,18.25,81.13,0,16,0,0,12.89
2024-10-01 05:06:00,18.23,80.98,0,16,0,0,12.89
2024-10-01 05:07:00,18.23,80.78,0,16,0,0,12.89
2024-10-01 05:08:00,18.25,80.63,0,16,0,0,12.89
2024-10-01 05:09:00,18.25,80.47,0,16,0,0,12.89
2024-10-01 05:10:00,18.28,80.74,0,16,0,0,12.89
2024-10-01 05:11:00,18.26,80.37,0,16,0,0,12.89
2024-10-01 05:12:00,18.26,80.52,0,16,0,0,12.89
2024-10-01 05:13:00,18.29,80.49,0,16,0,0,12.89
2024-10-01 05:14:00,18.26,80.53,0,16,0,0,12.89
2024-10-01 05:15:00,18.26,80.62,0,16,0,0,12.89
2024-10-01 05:16:00,18.26,80.52,0,16,0,0,12.89
2024-10-01 05:17:00,18.23,80.19,0,16,0,0,12.89
2024-10-01 05:18:00,18.21,80.27,0,16,0,0,12.89
2024-10-01 05:19:00,18.21,80.36,0,16,0.015,0,12.89
2024-10-01 05:20:00,18.19,79.99,0,16,0,0,12.89
2024-10-01 05:21:00,18.21,79.94,0,16,0.12,0,12.89
2024-10-01 05:22:00,18.19,80.09,0,16,0.15,0,12.89
2024-10-01 05:23:00,18.18,80.02,0,16,0.315,0,12.89
2024-10-01 05:24:00,18.15,80.07,0,16,0.3,0,12.89
2024-10-01 05:25:00,18.12,80.48,0,16,0.165,0,12.89
2024-10-01 05:26:00,18.12,80.57,0,16,0.015,0,12.89
2024-10-01 05:27:00,18.13,80.94,0,16,0,0,12.89
2024-10-01 05:28:00,18.12,81.02,0,16,0,0,12.89
2024-10-01 05:29:00,18.09,81.03,0,16,0.075,0,12.89
2024-10-01 05:30:00,18.08,81.15,0,16,0.03,0,12.89
2024-10-01 05:31:00,18.07,81.46,0,16,0,0,12.89
2024-10-01 05:32:00,18.02,81.55,0,16,0,0,12.89
2024-10-01 05:33:00,18.02,81.55,0,16,0,0,12.89
2024-10-01 05:34:00,18.01,81.73,0,16,0,0,12.89
2024-10-01 05:35:00,18.01,81.46,0,16,0,0,12.89
2024-10-01 05:36:00,18.01,81.39,0,16,0,0,12.89
2024-10-01 05:37:00,18.02,81.33,0,16,0.015,0,12.89
2024-10-01 05:38:00,18.02,81.39,0,16,0,0,12.89
2024-10-01 05:39:00,18.04,81.15,0,16,0,0,12.89
2024-10-01 05:40:00,18.02,80.88,0,16,0,0,12.89
2024-10-01 05:41:00,18.05,81.27,0,16,0,0,12.89
2024-10-01 05:42:00,18.04,81.48,0,16,0,0,12.89
2024-10-01 05:43:00,18.02,81.67,0,16,0,0,12.89
2024-10-01 05:44:00,18.04,81.77,0,16,0,0,12.89
2024-10-01 05:45:00,18.04,81.73,0,16,0,0,12.89
2024-10-01 05:46:00,18.04,81.51,0,16,0,0,12.89
2024-10-01 05:47:00,18.04,81.27,0,16,0,0,12.89
2024-10-01 05:48:00,18.02,81.19,0,16,0.03,0,12.89
2024-10-01 05:49:00,18.05,81.45,0,16,0,0,12.89
2024-10-01 05:50:00,18.05,81.39,0,16,0,0,12.89
2024-10-01 05:51:00,18.08,81.36,0,16,0,0,12.89
2024-10-01 05:52:00,18.11,81.2,0,16,0,0,12.89
2024-10-01 05:53:00,18.08,80.82,0,16,0.045,0,12.89
2024-10-01 05:54:00,18.09,80.69,0,16,0.12,0,12.89
2024-10-01 05:55:00,18.09,80.57,0,16,0.105,0,12.89
2024-10-01 05:56:00,18.15,80.78,0,16,0,0,12.89
2024-10-01 05:57:00,18.15,81.1,0,16,0,0,12.89
2024-10-01 05:58:00,18.16,81.11,0,16,0.015,0,12.89
2024-10-01 05:59:00,18.18,80.87,0,16,0.06,0,12.89
2024-10-01 06:00:00,18.18,80.67,0,16,0,0,12.89
2024-10-01 06:01:00,18.19,80.72,0,16,0.06,0,12.89
2024-10-01 06:02:00,18.16,80.58,0,16,0,0,12.89
2024-10-01 06:03:00,18.18,80.85,0,16,0,0,12.89
2024-10-01 06:04:00,18.18,80.96,0,16,0.045,0,12.89
2024-10-01 06:05:00,18.12,81.04,0,16,0,0,12.89
2024-10-01 06:06:00,18.12,81.33,0,16,0.015,0,12.89
2024-10-01 06:07:00,18.08,81.24,0,16,0,0,12.89
2024-10-01 06:08:00,18.07,81.3,0,16,0,0,12.89
2024-10-01 06:09:00,18.07,81.25,0,16,0,0,12.89
2024-10-01 06:10:00,18.02,81.48,0,16,0,0,12.89
2024-10-01 06:11:00,17.98,81.37,0,16,0,0,12.89
2024-10-01 06:12:00,18,81.74,0,16,0,0,12.89
2024-10-01 06:13:00,18.01,81.82,0,16,0,0,12.89
2024-10-01 06:14:00,18.01,81.74,0,16,0,0,12.89
2024-10-01 06:15:00,18,81.37,0,16,0.045,0,12.89
2024-10-01 06:16:00,17.97,81.24,0.76,16,0.18,0,12.89
2024-10-01 06:17:00,17.92,81.2,0,16,0.225,0,12.89
2024-10-01 06:18:00,17.89,81.45,0.76,16,0.015,0,12.89
2024-10-01 06:19:00,17.86,81.69,0.76,16,0.105,0,12.89
2024-10-01 06:20:00,17.84,81.79,1.14,16,0.075,0,12.89
2024-10-01 06:21:00,17.86,81.73,1.14,16,0.195,0,12.89
2024-10-01 06:22:00,17.89,81.54,1.53,16,0.15,0,12.89
2024-10-01 06:23:00,17.88,81.76,1.53,16,0,0,12.89
2024-10-01 06:24:00,17.88,81.73,1.91,16,0.015,0,12.89
2024-10-01 06:25:00,17.91,81.73,2.29,16,0.015,0,12.89
2024-10-01 06:26:00,17.91,81.77,2.29,16,0,0,12.89
2024-10-01 06:27:00,17.89,81.82,2.29,16,0,0,12.89
2024-10-01 06:28:00,17.88,81.76,2.67,16,0,0,12.89
2024-10-01 06:29:00,17.85,81.7,3.05,16,0.03,0,12.89
2024-10-01 06:30:00,17.88,81.65,2.67,16,0,0,12.89
2024-10-01 06:31:00,17.88,81.59,3.05,16,0.075,0,12.89
2024-10-01 06:32:00,17.91,81.57,3.05,16,0,0,12.89
2024-10-01 06:33:00,17.94,81.63,3.05,16,0,0,12.89
2024-10-01 06:34:00,17.91,81.44,3.43,16,0,0,12.89
2024-10-01 06:35:00,17.94,81.36,3.43,16,0,0,12.89
2024-10-01 06:36:00,17.94,81.58,3.81,16,0,0,12.89
2024-10-01 06:37:00,17.95,81.74,3.81,16,0,0,12.89
2024-10-01 06:38:00,17.94,81.66,4.2,16,0,0,12.89
2024-10-01 06:39:00,17.92,81.86,4.2,16,0,0,12.89
2024-10-01 06:40:00,17.91,82.03,4.96,16,0,0,12.89
2024-10-01 06:41:00,17.92,82.13,4.96,16,0,0,12.89
2024-10-01 06:42:00,17.89,82.18,5.72,16,0,0,12.89
2024-10-01 06:43:00,17.89,82.17,6.1,16,0,0,12.89
2024-10-01 06:44:00,17.89,82.2,6.49,16,0,0,12.89
2024-10-01 06:45:00,17.94,82.24,6.87,16,0,0,12.89
2024-10-01 06:46:00,17.92,82.08,7.25,16,0.015,0,12.89
2024-10-01 06:47:00,17.92,82.22,8.39,16,0.015,0,12.89
2024-10-01 06:48:00,17.92,82.36,8.77,16,0,0,12.89
